,meeting_key,session_key,driver_number,lap_number,race_date,duration_sector_1,duration_sector_2,duration_sector_3,i1_speed,i2_speed,is_pit_out_lap,lap_duration,segments_sector_1,segments_sector_2,segments_sector_3,st_speed,position,final_position,total_laps,lap_remaining,positions_to_gain,gain_per_lap
0,1141,7953,1,1,2023-03-05 00:00:00+00:00,33.103,42.414,23.842,232.0,231.0,False,99.359,"[None, 2048, 2049, 2049, 2051, 2051, 2049, 2049, 2051, 2049]","[2051, 2049, 2051, 2049, 2051, 2049, 2049, 2049, 2051, 2049, 2049]","[2051, 2049, 2049, 2049, 2051, 2051]",252.0,1,1,57,57,0,0.0
1,1141,7953,11,1,2023-03-05 00:00:00+00:00,34.12,43.216,24.069,230.0,237.0,False,101.405,"[None, 2048, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2051]","[2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049]",252.0,2,2,57,57,1,0.017543859649122806
2,1141,7953,16,1,2023-03-05 00:00:00+00:00,33.938,42.549,24.122,226.0,250.0,False,100.609,"[None, 2048, 2049, 2051, 2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2051, 2049, 2049, 2049, 2049, 2049, 2051, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049]",255.0,3,3,57,57,2,0.03508771929824561
3,1141,7953,31,1,2023-03-05 00:00:00+00:00,36.463,45.213,24.698,233.0,238.0,False,106.374,"[2048, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049, 2049]",254.0,4,17,57,57,3,0.05263157894736842
4,1141,7953,27,1,2023-03-05 00:00:00+00:00,37.038,45.924,24.741,220.0,239.0,False,107.703,"[2048, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049, 2048]",249.0,5,15,57,57,4,0.07017543859649122
5,1141,7953,55,1,2023-03-05 00:00:00+00:00,34.431,43.409,24.19,225.0,240.0,False,102.03,"[None, 2048, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049]",235.0,6,4,57,57,5,0.08771929824561403
6,1141,7953,4,1,2023-03-05 00:00:00+00:00,36.383,44.789,24.561,229.0,236.0,False,105.733,"[2048, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049, 0]",263.0,7,17,57,57,6,0.10526315789473684
7,1141,7953,77,1,2023-03-05 00:00:00+00:00,36.2,43.757,24.573,230.0,251.0,False,104.53,"[2048, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2051]","[2049, 2049, 2049, 2049, 2049, 2049, 2049]",266.0,8,8,57,57,7,0.12280701754385964
8,1141,7953,14,1,2023-03-05 00:00:00+00:00,35.523,43.884,24.561,222.0,247.0,False,103.968,"[None, 2048, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2051, 2049]","[2049, 2049, 2049, 2049, 2049, 2049]",255.0,9,3,57,57,8,0.14035087719298245
9,1141,7953,24,1,2023-03-05 00:00:00+00:00,38.025,45.972,24.736,223.0,241.0,False,108.733,"[2048, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049, 2048]",246.0,10,16,57,57,9,0.15789473684210525
10,1141,7953,22,1,2023-03-05 00:00:00+00:00,37.331,45.884,24.925,230.0,248.0,False,108.14,"[2048, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049, 2049]",259.0,11,11,57,57,10,0.17543859649122806
11,1141,7953,63,1,2023-03-05 00:00:00+00:00,35.47,43.377,24.168,231.0,244.0,False,103.015,"[None, 2048, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2051, 2049, 2051, 2049, 2049, 2049, 2049, 2049]","[2049, 2051, 2051, 2051, 2049, 2051, 2051]",259.0,12,7,57,57,11,0.19298245614035087
12,1141,7953,23,1,2023-03-05 00:00:00+00:00,36.579,45.491,24.742,206.0,245.0,False,106.812,"[2048, 2049, 2049, 2049, 2049, 2049, 2051, 2051, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049, 2051, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049, 2049]",245.0,13,10,57,57,12,0.21052631578947367
13,1141,7953,44,1,2023-03-05 00:00:00+00:00,34.808,43.494,24.338,234.0,247.0,False,102.64,"[None, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049, 2051]",266.0,14,5,57,57,13,0.22807017543859648
14,1141,7953,2,1,2023-03-05 00:00:00+00:00,37.088,45.33,24.706,224.0,249.0,False,107.124,"[2048, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049, 0]",269.0,15,12,57,57,14,0.24561403508771928
15,1141,7953,20,1,2023-03-05 00:00:00+00:00,37.77,46.858,25.043,235.0,241.0,False,109.671,"[2048, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049, 2048]",243.0,16,13,57,57,15,0.2631578947368421
16,1141,7953,18,1,2023-03-05 00:00:00+00:00,36.263,44.143,24.609,223.0,250.0,False,105.015,"[None, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049, 2049]",261.0,17,6,57,57,16,0.2807017543859649
17,1141,7953,81,1,2023-03-05 00:00:00+00:00,37.748,45.783,24.952,231.0,247.0,False,108.483,"[2048, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049, 2048]",250.0,18,16,57,57,17,0.2982456140350877
18,1141,7953,10,1,2023-03-05 00:00:00+00:00,38.115,46.78,25.135,214.0,234.0,False,110.03,"[2048, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049, 2049]",271.0,19,9,57,57,18,0.3157894736842105
19,1141,7953,21,1,2023-03-05 00:00:00+00:00,38.329,46.835,25.179,217.0,226.0,False,110.343,"[None, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049, 2049]",253.0,20,14,57,57,19,0.3333333333333333
20,1141,7953,1,2,2023-03-05 00:00:00+00:00,31.342,42.504,24.128,227.0,238.0,False,97.974,"[2049, 2049, 2049, 2049, 2051, 2049, 2049, 2048, 2048, 2048]","[2048, 2049, 2048, 2049, 2048, 2049, 2049, 2048, 2048, 2049, 2049]","[2048, 2048, 2048, 2048, 2048, 2048]",288.0,1,1,57,56,0,0.0
21,1141,7953,16,2,2023-03-05 00:00:00+00:00,31.407,43.127,24.216,,243.0,False,98.75,"[2049, 2049, 2049, 2049, 2049, 2049, 2049, 2048, 2049, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2049, 2048, 2049, 2049, 2048]",294.0,2,3,57,56,1,0.017857142857142856
22,1141,7953,11,2,2023-03-05 00:00:00+00:00,31.532,43.116,24.214,228.0,238.0,False,98.862,"[2049, 2049, 2049, 2049, 2049, 2049, 2048, 2049, 2049, 2048]","[2049, 2049, 2049, 2048, 2049, 2048, 2048, 2048, 2049, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2049]",283.0,3,2,57,56,2,0.03571428571428571
23,1141,7953,55,2,2023-03-05 00:00:00+00:00,31.451,43.164,24.318,229.0,242.0,False,98.933,"[2049, 2049, 2049, 2049, 2049, 2049, 2049, 2048, 2049, 2049]","[2049, 2051, 2049, 2049, 2049, 2048, 2048, 2049, 2048, 2048, 2049]","[2048, 2048, 2048, 2049, 2048, 2048, 2049]",299.0,4,4,57,56,3,0.05357142857142857
24,1141,7953,44,2,2023-03-05 00:00:00+00:00,31.408,43.352,24.406,,247.0,False,99.166,"[2049, 2049, 2049, 2049, 2049, 2049, 2048, 2048, 2049, 2051]","[2049, 2048, 2048, 2049, 2049, 2049, 2049, 2048, 2049, 2048, 2048]","[2049, 2048, 2048, 2048, 2048, 2048, 2048]",311.0,5,5,57,56,4,0.07142857142857142
25,1141,7953,63,2,2023-03-05 00:00:00+00:00,31.709,43.468,24.413,214.0,239.0,False,99.59,"[2049, 2049, 2049, 2049, 2049, 2049, 2049, 2048, 2049, 2048]","[2049, 2049, 2049, 2048, 2049, 2048, 2048, 2049, 2049, 2048, 2048]","[2048, 2048, 2048, 2048, 2049, 2048, 2048]",306.0,6,7,57,56,5,0.08928571428571429
26,1141,7953,14,2,2023-03-05 00:00:00+00:00,31.743,43.626,24.423,231.0,228.0,False,99.792,"[2049, 2049, 2049, 2051, 2049, 2049, 2048, 2048, 2049, 2049]","[2049, 2048, 2049, 2048, 2049, 2048, 2048, 2049, 2049, 2048, 2048]","[2048, 2048, 2048, 2049, 2049, 2049]",300.0,7,3,57,56,6,0.10714285714285714
27,1141,7953,77,2,2023-03-05 00:00:00+00:00,31.722,43.495,24.739,228.0,247.0,False,99.956,"[2049, 2049, 2049, 2049, 2049, 2051, 2049, 2049, 2049, 2049]","[2049, 2048, 2049, 2048, 2048, 2048, 2049, 2049, 2049, 2048, 2048]","[2048, 2048, 2049, 2049, 2048, 2049]",290.0,8,8,57,56,7,0.125
28,1141,7953,18,2,2023-03-05 00:00:00+00:00,31.685,43.58,24.627,232.0,243.0,False,99.892,"[2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2048, 2049, 2049, 2049, 2049, 2048]","[2048, 2049, 2049, 2049, 2048, 2048]",305.0,9,6,57,56,8,0.14285714285714285
29,1141,7953,4,2,2023-03-05 00:00:00+00:00,31.867,43.83,24.736,231.0,238.0,False,100.433,"[2049, 2049, 2049, 2049, 2049, 2049, 2049, 2048, 2049, 2049]","[2049, 2049, 2049, 2048, 2049, 2048, 2048, 2049, 2049, 2049, 2049]","[2048, 2048, 2048, 2048, 2049, 2048, 2048]",291.0,10,17,57,56,9,0.16071428571428573
30,1141,7953,31,2,2023-03-05 00:00:00+00:00,31.783,43.896,24.729,228.0,243.0,False,100.408,"[2049, 2049, 2049, 2049, 2049, 2049, 2049, 2048, 2049, 2048]","[2049, 2049, 2049, 2049, 2049, 2048, 2048, 2048, 2049, 2049, 2049]","[2049, 2048, 2049, 2049, 2049, 2048, 2048]",293.0,11,17,57,56,10,0.17857142857142858
31,1141,7953,23,2,2023-03-05 00:00:00+00:00,31.765,43.909,24.756,228.0,245.0,False,100.43,"[2051, 2051, 2051, 2049, 2049, 2049, 2051, 2048, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2048, 2051, 2051, 2049, 2048, 2049]","[2049, 2049, 2051, 2049, 2049, 2048]",306.0,12,10,57,56,11,0.19642857142857142
32,1141,7953,2,2,2023-03-05 00:00:00+00:00,31.795,43.956,24.716,231.0,248.0,False,100.467,"[2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2048]","[2049, 2049, 2049, 2048, 2049, 2048, 2049, 2049, 2049, 2049, 2049]","[2049, 2048, 2048, 2048, 2048, 2049, 2049]",309.0,13,12,57,56,12,0.21428571428571427
33,1141,7953,27,2,2023-03-05 00:00:00+00:00,31.78,44.191,24.749,230.0,242.0,False,100.72,"[2049, 2049, 2049, 2049, 2049, 2049, 2048, 2048, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2048, 2049, 2049, 2049, 2048, 2049]","[2049, 2049, 2049, 2048, 2048, 2048]",299.0,14,15,57,56,13,0.23214285714285715
34,1141,7953,22,2,2023-03-05 00:00:00+00:00,31.976,43.987,24.874,232.0,240.0,False,100.837,"[2049, 2049, 2049, 2049, 2049, 2049, 2049, 2048, 2049, 2049]","[2049, 2049, 2049, 2048, 2049, 2049, 2048, 2049, 2049, 2048, 2048]","[2049, 2049, 2048, 2049, 2049, 2048]",294.0,15,11,57,56,14,0.25
35,1141,7953,81,2,2023-03-05 00:00:00+00:00,32.185,43.977,24.668,233.0,243.0,False,100.83,"[2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2048, 2049, 2048, 2048, 2049, 2049, 2049, 2048]","[2049, 2048, 2048, 2049, 2049, 2049]",304.0,16,16,57,56,15,0.26785714285714285
36,1141,7953,24,2,2023-03-05 00:00:00+00:00,32.232,44.025,24.834,228.0,243.0,False,101.091,"[2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049, 2049, 2048, 2049, 2049, 2049]","[2048, 2048, 2048, 2049, 2049, 2048, 2048]",307.0,17,16,57,56,16,0.2857142857142857
37,1141,7953,20,2,2023-03-05 00:00:00+00:00,32.42,44.355,24.746,231.0,242.0,False,101.521,"[2049, 2049, 2049, 2049, 2049, 2049, 2049, 2048, 2049, 2048]","[2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2048]","[2049, 2049, 2049, 2049, 2049, 2048, 2048]",306.0,18,13,57,56,17,0.30357142857142855
38,1141,7953,10,2,2023-03-05 00:00:00+00:00,31.738,43.938,24.762,226.0,237.0,False,100.438,"[2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2048, 2048, 2049, 2049, 2048, 2049]","[2049, 2049, 2048, 2048, 2049, 2048]",298.0,19,9,57,56,18,0.32142857142857145
39,1141,7953,21,2,2023-03-05 00:00:00+00:00,32.136,44.304,24.849,231.0,237.0,False,101.289,"[2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2048, 2048]","[2049, 2048, 2048, 2049, 2049, 2048]",277.0,20,14,57,56,19,0.3392857142857143
40,1141,7953,1,3,2023-03-05 00:00:00+00:00,31.388,42.469,24.149,,238.0,False,98.006,"[None, 2049, 2048, 2048, 2048, 2049, 2049, 2048, 2048, 2048]","[2048, 2051, 2048, 2048, 2048, 2049, 2049, 2048, 2048, 2048, 2049]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]",287.0,1,1,57,55,0,0.0
41,1141,7953,16,3,2023-03-05 00:00:00+00:00,31.238,43.103,24.317,,244.0,False,98.658,"[None, 2049, 2049, 2051, 2049, 2048, 2048, 2048, 2049, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2049, 2049, 2048, 2048, 2048]","[2048, 2048, 2048, 2049, 2049, 2048]",303.0,2,3,57,55,1,0.01818181818181818
42,1141,7953,11,3,2023-03-05 00:00:00+00:00,31.397,43.146,24.287,231.0,240.0,False,98.83,"[None, 2049, 2049, 2049, 2049, 2049, 2048, 2049, 2048, 2048]","[2049, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2049]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]",293.0,3,2,57,55,2,0.03636363636363636
43,1141,7953,55,3,2023-03-05 00:00:00+00:00,31.374,43.257,24.411,228.0,246.0,False,99.042,"[2048, 2048, 2049, 2049, 2049, 2048, 2049, 2049, 2048, 2048]","[2049, 2048, 2049, 2048, 2048, 2048, 2049, 2049, 2048, 2048, 2049]","[2048, 2048, 2048, 2049, 2048, 2048]",,4,4,57,55,3,0.05454545454545454
44,1141,7953,44,3,2023-03-05 00:00:00+00:00,31.298,43.499,24.423,228.0,246.0,False,99.22,"[2048, 2048, 2048, 2049, 2048, 2048, 2049, 2049, 2049, 2048]","[2048, 2048, 2049, 2049, 2048, 2048, 2049, 2049, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2049, 2048, 2048]",303.0,5,5,57,55,4,0.07272727272727272
45,1141,7953,63,3,2023-03-05 00:00:00+00:00,31.218,43.416,24.459,219.0,245.0,False,99.093,"[2048, 2048, 2049, 2049, 2049, 2048, 2049, 2049, 2049, 2048]","[2049, 2048, 2048, 2048, 2048, 2048, 2049, 2049, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]",310.0,6,7,57,55,5,0.09090909090909091
46,1141,7953,14,3,2023-03-05 00:00:00+00:00,31.541,43.276,24.283,,247.0,False,99.1,"[None, 2049, 2048, 2048, 2049, 2049, 2049, 2049, 2049, 2048]","[2049, 2048, 2049, 2048, 2049, 2048, 2048, 2049, 2049, 2048, 2048]","[2049, 2048, 2049, 2049, 2049, 2048]",293.0,7,3,57,55,6,0.10909090909090909
47,1141,7953,77,3,2023-03-05 00:00:00+00:00,31.428,43.378,24.591,227.0,246.0,False,99.397,"[2048, 2049, 2049, 2049, 2049, 2048, 2049, 2049, 2049, 2048]","[2048, 2049, 2048, 2048, 2049, 2048, 2049, 2049, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2049, 2048]",302.0,8,8,57,55,7,0.12727272727272726
48,1141,7953,18,3,2023-03-05 00:00:00+00:00,31.501,43.471,24.653,231.0,235.0,False,99.625,"[None, 2049, 2049, 2048, 2048, 2049, 2049, 2049, 2049, 2048]","[2049, 2048, 2048, 2049, 2049, 2048, 2049, 2049, 2049, 2048, 2048]","[2049, 2048, 2048, 2049, 2048, 2048]",306.0,9,6,57,55,8,0.14545454545454545
49,1141,7953,4,3,2023-03-05 00:00:00+00:00,31.627,43.448,24.702,232.0,255.0,False,99.777,"[2048, 2048, 2048, 2049, 2049, 2048, 2049, 2048, 2049, 2049]","[2049, 2049, 2049, 2048, 2048, 2048, 2048, 2049, 2049, 2048, 2051]","[2048, 2048, 2048, 2048, 2049, 2048, 2048]",300.0,10,17,57,55,9,0.16363636363636364
50,1141,7953,31,3,2023-03-05 00:00:00+00:00,31.547,43.662,24.739,229.0,243.0,False,99.948,"[None, 2049, 2049, 2048, 2048, 2048, 2049, 2049, 2049, 2049]","[2049, 2048, 2048, 2049, 2049, 2049, 2049, 2049, 2048, 2049, 2049]","[2049, 2048, 2048, 2049, 2049, 2048, 2049]",291.0,11,17,57,55,10,0.18181818181818182
51,1141,7953,23,3,2023-03-05 00:00:00+00:00,31.66,43.782,24.701,225.0,247.0,False,100.143,"[2049, 2049, 2049, 2048, 2048, 2048, 2051, 2049, 2049, 2049]","[2049, 2049, 2048, 2048, 2048, 2048, 2049, 2049, 2049, 2048, 2049]","[2048, 2048, 2048, 2051, 2049, 2048, 2051]",308.0,12,10,57,55,11,0.2
52,1141,7953,2,3,2023-03-05 00:00:00+00:00,31.746,43.8,24.803,,245.0,False,100.349,"[None, 2048, 2049, 2049, 2048, 2048, 2049, 2051, 2048, 2048]","[2049, 2049, 2048, 2048, 2048, 2048, 2051, 2051, 2049, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2049]",300.0,13,12,57,55,12,0.21818181818181817
53,1141,7953,27,3,2023-03-05 00:00:00+00:00,31.671,43.801,25.012,228.0,245.0,False,100.484,"[2048, 2048, 2048, 2049, 2048, 2048, 2049, 2049, 2049, 2048]","[2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2048, 2048, 2049]","[2048, 2049, 2048, 2049, 2048, 2048]",300.0,14,15,57,55,13,0.23636363636363636
54,1141,7953,22,3,2023-03-05 00:00:00+00:00,31.699,43.736,24.808,224.0,250.0,False,100.243,"[2048, 2048, 2049, 2049, 2049, 2048, 2049, 2049, 2049, 2048]","[2049, 2049, 2048, 2048, 2049, 2048, 2049, 2049, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2049, 2048]",301.0,15,11,57,55,14,0.2545454545454545
55,1141,7953,81,3,2023-03-05 00:00:00+00:00,31.877,43.986,24.828,232.0,242.0,False,100.691,"[None, 2049, 2048, 2049, 2048, 2048, 2049, 2049, 2049, 2048]","[2048, 2048, 2048, 2048, 2049, 2048, 2049, 2049, 2048, 2048, 2048]","[2049, 2048, 2048, 2048, 2048, 2048, 2049]",302.0,16,16,57,55,15,0.2727272727272727
56,1141,7953,24,3,2023-03-05 00:00:00+00:00,31.73,44.033,24.833,229.0,244.0,False,100.596,"[2048, 2048, 2048, 2048, 2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2048, 2048, 2048, 2048, 2049, 2049, 2049, 2048, 2048, 2048]","[2048, 2048, 2049, 2049, 2048, 2048, 2049]",304.0,17,16,57,55,16,0.2909090909090909
57,1141,7953,10,3,2023-03-05 00:00:00+00:00,31.8,44.083,24.76,225.0,237.0,False,100.643,"[2048, 2048, 2048, 2049, 2049, 2048, 2048, 2049, 2049, 2048]","[2048, 2049, 2048, 2049, 2048, 2048, 2049, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2049, 2048, 2049]",285.0,18,9,57,55,17,0.3090909090909091
58,1141,7953,20,3,2023-03-05 00:00:00+00:00,31.821,45.009,25.148,227.0,237.0,False,101.978,"[None, 2049, 2048, 2049, 2048, 2049, 2049, 2049, 2049, 2048]","[2049, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2049, 2048]","[2048, 2048, 2049, 2048, 2048, 2048]",294.0,19,13,57,55,18,0.32727272727272727
59,1141,7953,21,3,2023-03-05 00:00:00+00:00,31.761,44.368,24.785,230.0,242.0,False,100.914,"[2048, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2048]","[2049, 2048, 2048, 2048, 2048, 2048, 2049, 2049, 2048, 2048, 2049]","[2049, 2048, 2048, 2048, 2049, 2048]",291.0,20,14,57,55,19,0.34545454545454546
60,1141,7953,1,4,2023-03-05 00:00:00+00:00,31.271,42.642,24.063,228.0,238.0,False,97.976,"[None, 2049, 2049, 2049, 2051, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2049, 2049]","[2048, 2048, 2048, 2049, 2048, 2048, 2048]",289.0,1,1,57,54,0,0.0
61,1141,7953,16,4,2023-03-05 00:00:00+00:00,31.402,43.15,24.273,,246.0,False,98.825,"[2048, 2048, 2049, 2049, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2049, 2048, 2048, 2048]","[2048, 2048, 2048, 2049, 2048, 2048]",305.0,2,3,57,54,1,0.018518518518518517
62,1141,7953,11,4,2023-03-05 00:00:00+00:00,31.404,43.108,24.246,,243.0,False,98.758,"[2048, 2048, 2048, 2049, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2049, 2049, 2048, 2049]","[2048, 2048, 2048, 2048, 2048, 2049, 2049]",297.0,3,2,57,54,2,0.037037037037037035
63,1141,7953,55,4,2023-03-05 00:00:00+00:00,31.192,43.306,24.487,,242.0,False,98.985,"[2049, 2049, 2049, 2049, 2048, 2048, 2048, 2048, 2049, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2049, 2048, 2048, 2048, 2049]","[2048, 2048, 2048, 2048, 2048, 2048, 2049]",317.0,4,4,57,54,3,0.05555555555555555
64,1141,7953,44,4,2023-03-05 00:00:00+00:00,31.315,43.446,24.437,231.0,240.0,False,99.198,"[2049, 2049, 2049, 2049, 2049, 2048, 2048, 2048, 2048, 2048]","[2049, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]",311.0,5,5,57,54,4,0.07407407407407407
65,1141,7953,63,4,2023-03-05 00:00:00+00:00,31.267,43.497,24.497,222.0,247.0,False,99.261,"[2049, 2049, 2049, 2049, 2048, 2051, 2049, 2048, 2048, 2048]","[2049, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2049]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]",321.0,6,7,57,54,5,0.09259259259259259
66,1141,7953,14,4,2023-03-05 00:00:00+00:00,31.723,43.457,24.368,223.0,242.0,False,99.548,"[None, 2049, 2049, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2049, 2048, 2048, 2048]",300.0,7,3,57,54,6,0.1111111111111111
67,1141,7953,77,4,2023-03-05 00:00:00+00:00,31.568,43.543,24.712,226.0,244.0,False,99.823,"[2049, 2049, 2049, 2049, 2048, 2048, 2048, 2048, 2048, 2048]","[2049, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2049, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048]",307.0,8,8,57,54,7,0.12962962962962962
68,1141,7953,18,4,2023-03-05 00:00:00+00:00,31.274,43.798,24.673,226.0,242.0,False,99.745,"[None, 2049, 2049, 2049, 2048, 2048, 2049, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2049, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2049, 2049, 2048]",320.0,9,6,57,54,8,0.14814814814814814
69,1141,7953,4,4,2023-03-05 00:00:00+00:00,32.947,44.387,24.933,227.0,224.0,False,102.267,"[None, 2048, 2048, 2049, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2049, 2049, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048]",286.0,10,17,57,54,9,0.16666666666666666
70,1141,7953,31,4,2023-03-05 00:00:00+00:00,31.349,43.518,24.676,226.0,245.0,False,99.543,"[None, 2049, 2049, 2049, 2049, 2048, 2048, 2049, 2049, 2048]","[2049, 2049, 2048, 2048, 2049, 2048, 2048, 2048, 2049, 2048, 2049]","[2049, 2049, 2048, 2048, 2049, 2048]",327.0,11,17,57,54,10,0.18518518518518517
71,1141,7953,23,4,2023-03-05 00:00:00+00:00,31.226,43.808,24.727,229.0,247.0,False,99.761,"[2051, 2049, 2049, 2049, 2049, 2048, 2051, 2049, 2049, 2048]","[2049, 2048, 2048, 2048, 2048, 2049, 2048, 2048, 2049, 2048, 2048]","[2048, 2048, 2048, 2048, 2049, 2048]",324.0,12,10,57,54,11,0.2037037037037037
